Serial No.,CustomerID,Age,Gender,City_Tier,Loan_Type,Credit_Score,Monthly_Income,Loan_Amount,Tenure_Months,EMI,DTI_Ratio,Default
4014,CUST04014,45,Male,Tier 1,Auto,561,118293,109727,12,9800.516712023145,0.08284950683491961,1
4015,CUST04015,41,Female,Tier 2,MSME,609,126930,664845,72,13346.16847597871,0.10514589518615544,0
4016,CUST04016,57,Male,Tier 2,MSME,643,125629,1986093,72,39869.03983178332,0.3173553863501526,0
4017,CUST04017,58,Male,Tier 1,MSME,723,40940,279819,48,7506.843073497443,0.18336206823393852,0
4018,CUST04018,21,Male,Tier 3,Personal,813,66651,754629,12,67401.40645308187,1.0112587426007393,0
4019,CUST04019,45,Female,Tier 2,MSME,823,35688,878932,72,17643.773437310832,0.4943895269365286,0
4020,CUST04020,56,Male,Tier 3,MSME,560,29472,833264,84,15158.70814785428,0.5143427031709514,0
4021,CUST04021,37,Female,Tier 2,Auto,661,95436,1207842,60,27482.117251881777,0.28796384228049976,0
4022,CUST04022,61,Male,Tier 2,Home,468,50671,279942,72,5619.585159702535,0.11090337983664295,0
4023,CUST04023,44,Male,Tier 2,MSME,499,88299,856418,24,40715.67261755631,0.46111136725847757,1
4024,CUST04024,22,Male,Tier 2,Personal,684,25960,199392,12,17809.15023871717,0.686022736468304,0
4025,CUST04025,60,Male,Tier 2,MSME,611,137652,1004455,48,26947.012387971772,0.19576186606785062,0
4026,CUST04026,35,Female,Tier 3,Home,881,139118,1401414,60,31886.47510719833,0.22920452498740876,0
4027,CUST04027,52,Male,Tier 2,Personal,611,148146,1796548,36,60532.80208361019,0.4086023387982814,0
4028,CUST04028,59,Female,Tier 3,Home,865,49833,496939,24,23625.385775282415,0.4740911800470053,1
4029,CUST04029,26,Female,Tier 3,Personal,694,50976,424244,24,20169.332982214943,0.39566331179800185,0
4030,CUST04030,21,Male,Tier 3,Home,650,122549,1573349,24,74799.87902771731,0.6103671105249109,0
4031,CUST04031,43,Male,Tier 2,MSME,327,145120,758902,60,17267.35263940779,0.1189867188492819,1
4032,CUST04032,59,Female,Tier 2,Personal,432,80658,464415,12,41480.28259967218,0.5142736318737408,1
4033,CUST04033,37,Female,Tier 1,MSME,679,65108,1431756,12,127880.54540395172,1.964129529458004,1
4034,CUST04034,54,Male,Tier 2,Personal,827,65138,341810,72,6861.529900614853,0.10533835703605965,1
4035,CUST04035,61,Male,Tier 1,Home,586,24443,186474,72,3743.2986942665643,0.15314399600157771,0
4036,CUST04036,49,Male,Tier 1,Auto,583,84969,1318555,12,117769.74047610596,1.3860318525121629,0
4037,CUST04037,29,Male,Tier 1,Personal,526,147062,611837,84,11130.516279424912,0.07568587588517028,1
4038,CUST04038,33,Male,Tier 3,Home,726,138781,720875,72,14470.920590695805,0.10427162645243805,0
4039,CUST04039,26,Female,Tier 3,Personal,326,107198,1837059,84,33419.709997538645,0.3117568424554436,1
4040,CUST04040,26,Male,Tier 2,Home,631,76336,1070864,12,95646.65513778699,1.2529691775543255,0
4041,CUST04041,40,Male,Tier 2,MSME,416,44097,1732297,24,82356.55664450648,1.8676226646825516,1
4042,CUST04042,23,Female,Tier 2,Home,388,66356,253665,36,8546.97633491506,0.12880487574469618,1
4043,CUST04043,37,Male,Tier 2,MSME,421,99744,245670,24,11679.599555304838,0.1170957607004415,1
4044,CUST04044,32,Male,Tier 2,Personal,332,103015,1352933,84,24612.50754934923,0.2389215895680166,0
4045,CUST04045,21,Female,Tier 1,Personal,697,90919,1372819,72,27558.113035406168,0.3031062048131432,0
4046,CUST04046,37,Male,Tier 1,Personal,824,118854,1737023,36,58527.16959061424,0.4924291112677255,0
4047,CUST04047,23,Female,Tier 2,Personal,323,68034,948314,36,31952.446400049826,0.4696540906024903,1
4048,CUST04048,46,Male,Tier 2,Personal,624,112431,596385,12,53267.48347535177,0.4737793266568097,0
4049,CUST04049,35,Male,Tier 2,Home,333,149279,645007,48,17303.922643949714,0.11591665702442885,0
4050,CUST04050,56,Male,Tier 3,Home,546,43234,496582,60,11298.766518446913,0.2613398371292713,0
4051,CUST04051,52,Female,Tier 1,Home,318,45568,463679,48,12439.346468525086,0.27298425361053996,0
4052,CUST04052,52,Female,Tier 1,Home,329,83633,99094,36,3338.8684798142153,0.03992285915624473,0
4053,CUST04053,24,Female,Tier 2,Auto,348,132766,1981604,48,53161.4731730684,0.4004148138308633,1
4054,CUST04054,38,Female,Tier 1,Home,479,124582,1115272,72,22388.087461801966,0.1797056353389893,0
4055,CUST04055,39,Male,Tier 1,Home,669,69703,844786,36,28464.178937053013,0.40836375675441533,0
4056,CUST04056,63,Female,Tier 1,Personal,694,132634,1509704,24,71774.07972907533,0.5411438977115621,0
4057,CUST04057,55,Female,Tier 2,Auto,889,114928,1799284,72,36119.0163122726,0.3142751662977917,0
4058,CUST04058,60,Female,Tier 1,Home,795,90253,275969,24,13120.069237912325,0.145369896157605,0
4059,CUST04059,34,Male,Tier 2,Auto,730,131170,1382600,72,27754.457858430407,0.21159150612510794,1
4060,CUST04060,53,Male,Tier 2,Personal,506,31642,1730925,12,154601.50546136012,4.885958708721324,1
4061,CUST04061,34,Female,Tier 1,MSME,334,94176,393440,84,7157.446059942333,0.07600074392565338,0
4062,CUST04062,54,Female,Tier 2,Home,882,97373,120304,72,2414.99515275612,0.02480148658001828,0
4063,CUST04063,24,Male,Tier 1,Home,712,23990,598239,60,13611.775664903607,0.5673937334265781,0
4064,CUST04064,44,Female,Tier 3,Personal,663,19170,738526,24,35110.872068958604,1.8315530552404071,1
4065,CUST04065,49,Female,Tier 3,MSME,609,147784,949980,72,19069.998464018314,0.12903966913886694,1
4066,CUST04066,39,Female,Tier 1,Personal,578,88687,236854,60,5389.156362816665,0.06076602391350102,1
4067,CUST04067,26,Female,Tier 3,Personal,451,138376,504146,12,45028.9472809757,0.32541009482118066,1
4068,CUST04068,53,Male,Tier 2,Personal,526,100031,1771367,72,35558.607517224285,0.3554758776501713,1
4069,CUST04069,60,Male,Tier 3,Auto,542,36625,1903334,84,34625.38236847876,0.94540293156256,1
4070,CUST04070,39,Male,Tier 2,Home,309,89454,1781642,60,40537.83056465758,0.453169568321792,0
4071,CUST04071,21,Female,Tier 1,Auto,691,16821,1093180,84,19887.09049361468,1.182277539600183,0
4072,CUST04072,25,Female,Tier 3,Personal,347,115120,345151,72,6928.597486109585,0.06018587114410689,0
4073,CUST04073,47,Male,Tier 1,Home,503,51200,1846406,24,87781.50647825206,1.7144825484033606,1
4074,CUST04074,36,Male,Tier 1,Personal,456,98889,89232,24,4242.251913212689,0.04289912844919747,1
4075,CUST04075,26,Male,Tier 1,MSME,325,99304,1132015,48,30369.127764180448,0.30581978333380777,1
4076,CUST04076,60,Female,Tier 1,Personal,720,51447,1589552,48,42643.699752926026,0.8288860332560893,0
4077,CUST04077,33,Male,Tier 2,Auto,563,106568,1936779,72,38879.105407632705,0.3648290800956451,0
4078,CUST04078,55,Female,Tier 2,Home,828,121502,467519,48,12542.364052757142,0.10322763454722673,0
4079,CUST04079,39,Female,Tier 3,Home,887,119567,1133805,72,22760.120853593005,0.19035453639878064,0
4080,CUST04080,32,Male,Tier 1,Personal,769,32757,798865,72,16036.500055746426,0.4895594851709994,0
4081,CUST04081,36,Male,Tier 3,MSME,553,122136,1549537,84,28189.120311571936,0.23080107676337802,0
4082,CUST04082,63,Female,Tier 3,MSME,845,107342,363402,60,8268.512250417141,0.07702960863797154,0
4083,CUST04083,30,Male,Tier 1,Auto,446,103760,1381252,24,65667.23753394358,0.6328762291243599,0
4084,CUST04084,45,Male,Tier 1,Auto,625,149883,804751,12,71878.16694630618,0.4795618378755842,0
4085,CUST04085,40,Female,Tier 3,Personal,637,27133,384456,36,12953.842011377623,0.47742018985654455,1
4086,CUST04086,51,Female,Tier 2,Personal,417,61986,714694,24,33977.85535303063,0.5481537016911985,0
4087,CUST04087,24,Female,Tier 2,Home,464,70508,955501,48,25633.6991539884,0.3635573148293584,0
4088,CUST04088,64,Female,Tier 2,Home,849,16401,174945,72,3511.864335341463,0.21412501282491697,0
4089,CUST04089,43,Female,Tier 2,MSME,497,115313,743252,48,19939.58997803266,0.17291710369197455,1
4090,CUST04090,22,Male,Tier 1,Auto,673,84621,78484,60,1785.7521848028875,0.02110294353414504,0
4091,CUST04091,42,Female,Tier 2,Auto,877,134673,1614039,48,43300.62464487665,0.3215241707311536,0
4092,CUST04092,57,Female,Tier 1,MSME,891,141545,1096408,60,24946.651310271704,0.17624537292219225,0
4093,CUST04093,28,Female,Tier 2,Personal,863,96299,603119,12,53868.94600999469,0.5593925794659829,0
4094,CUST04094,27,Male,Tier 3,MSME,428,73171,815815,72,16376.756138995665,0.22381484657850328,0
4095,CUST04095,34,Female,Tier 2,Personal,713,25354,1606621,48,43101.6182803367,1.6999928327024019,0
4096,CUST04096,23,Female,Tier 3,Auto,679,73860,1869020,60,42525.94858111581,0.5757642645696698,1
4097,CUST04097,36,Female,Tier 2,Personal,300,24504,1087329,48,29170.31428267166,1.1904307167267247,1
4098,CUST04098,39,Male,Tier 2,Personal,466,149595,568723,60,12940.195960930287,0.08650152719629858,0
4099,CUST04099,38,Female,Tier 2,Personal,315,89243,1253313,84,22800.224160544192,0.2554847344950774,0
4100,CUST04100,36,Female,Tier 3,MSME,411,143890,341349,72,6852.275738114683,0.04762162581218071,1
4101,CUST04101,28,Female,Tier 2,Auto,667,101703,821603,72,16492.945059930564,0.16216773408779056,0
4102,CUST04102,53,Male,Tier 1,Personal,401,106407,909022,24,43216.5626529992,0.4061439816271411,0
4103,CUST04103,32,Male,Tier 3,Personal,893,38982,1797404,60,40896.46450198065,1.0491115002303795,0
4104,CUST04104,31,Male,Tier 2,Home,705,16049,1227185,36,41348.712489159865,2.576404292426934,0
4105,CUST04105,25,Male,Tier 1,Personal,806,28381,1884600,12,168327.33780636324,5.930986850581841,0
4106,CUST04106,47,Female,Tier 2,Auto,339,63390,509780,24,24235.87031914072,0.38232955228175924,0
4107,CUST04107,32,Female,Tier 3,Personal,847,27061,333579,12,29794.36751464971,1.1010076314493076,1
4108,CUST04108,37,Male,Tier 2,Home,680,86241,1836526,24,87311.79327107816,1.0124162900601588,0
4109,CUST04109,26,Male,Tier 1,Home,815,65296,688714,48,18476.472006978503,0.28296483715661763,0
4110,CUST04110,53,Female,Tier 3,MSME,796,79535,1529154,60,34792.95265786752,0.4374546131623502,0
4111,CUST04111,25,Female,Tier 2,Auto,580,114009,1309795,48,35138.519984173996,0.3082082992059749,1
4112,CUST04112,48,Male,Tier 2,MSME,650,80191,1505186,12,134439.1129594655,1.6764863009498012,0
4113,CUST04113,34,Male,Tier 1,Home,633,66576,674447,72,13538.92003417099,0.20336037061660342,1
4114,CUST04114,25,Male,Tier 1,Personal,823,43147,440261,12,39322.91312213057,0.9113707354423384,1
4115,CUST04115,53,Male,Tier 2,Home,582,131622,1737487,24,82603.29870374053,0.6275797260620605,1
4116,CUST04116,61,Female,Tier 3,Personal,618,83020,1719148,12,153549.61590530284,1.849549697727088,0
4117,CUST04117,39,Male,Tier 1,Auto,713,147817,1064764,60,24226.653066860275,0.16389625731046006,0
4118,CUST04118,42,Male,Tier 1,Home,893,56929,1478837,12,132085.6920617366,2.3201828955670503,0
4119,CUST04119,25,Female,Tier 1,Home,313,77637,1015257,48,27236.802998616226,0.3508224557700095,0
4120,CUST04120,22,Female,Tier 2,MSME,355,145860,1939436,72,38932.44230516623,0.26691651107340075,0
4121,CUST04121,50,Female,Tier 1,Personal,702,81313,1796974,60,40886.68068057163,0.5028307980344058,0
4122,CUST04122,59,Female,Tier 1,Personal,641,24525,1583910,12,141470.52617259728,5.768421046792957,1
4123,CUST04123,24,Female,Tier 1,Personal,498,144228,1833069,36,61763.33890472243,0.42823403849961467,1
4124,CUST04124,53,Male,Tier 2,Personal,591,58348,1108456,36,37348.263261761014,0.6400950034578908,1
4125,CUST04125,33,Male,Tier 2,Personal,740,75447,464031,72,9315.00711305173,0.12346424792306825,1
4126,CUST04126,40,Male,Tier 1,Personal,377,125709,924808,48,24810.282822521072,0.19736282066137725,0
4127,CUST04127,27,Female,Tier 3,MSME,411,101030,259494,24,12336.817710767587,0.12211043958000185,0
4128,CUST04128,35,Male,Tier 1,Personal,834,148113,1017802,24,48388.16211417093,0.3266976032770313,0
4129,CUST04129,43,Female,Tier 1,Personal,674,94866,1569294,72,31502.17285584239,0.3320702133097463,0
4130,CUST04130,34,Male,Tier 3,Personal,415,66826,468656,12,41859.077165965704,0.6263890875701928,1
4131,CUST04131,43,Male,Tier 2,Auto,441,120808,711874,60,16197.321120284016,0.13407490497553154,1
4132,CUST04132,39,Female,Tier 2,MSME,496,142749,1398388,72,28071.387831429754,0.1966485777933979,1
4133,CUST04133,49,Female,Tier 1,Personal,839,110822,881801,24,41922.42670031897,0.3782861408413399,0
4134,CUST04134,40,Male,Tier 2,Personal,598,43028,623467,36,21007.067173636442,0.4882185361540495,1
4135,CUST04135,49,Male,Tier 2,Personal,375,47887,1884138,24,89575.3545281595,1.8705568218547728,0
4136,CUST04136,44,Male,Tier 3,Auto,829,80045,884501,36,29802.334240863758,0.3723197481524612,0
4137,CUST04137,38,Male,Tier 1,Personal,399,119136,776245,24,36904.1020751724,0.3097644882753525,0
4138,CUST04138,30,Male,Tier 2,MSME,778,42428,1884532,48,50557.27449166884,1.1916016425867078,1
4139,CUST04139,61,Female,Tier 2,Home,767,147685,902997,72,18126.856779103924,0.12273999918139232,0
4140,CUST04140,28,Female,Tier 3,Home,591,63343,1039656,60,23655.368908865894,0.3734488247930457,0
4141,CUST04141,46,Female,Tier 1,MSME,424,88159,346908,72,6963.867688957309,0.07899213567482967,1
4142,CUST04142,49,Female,Tier 3,Personal,818,116337,1542285,84,28057.192193366616,0.2411717011214542,0
4143,CUST04143,30,Male,Tier 1,Personal,322,67088,469040,12,41893.37499983901,0.6244540752420554,1
4144,CUST04144,37,Male,Tier 2,Personal,461,44653,769904,36,25941.10842314251,0.5809488371026025,1
4145,CUST04145,22,Female,Tier 1,Personal,805,92512,1846184,24,87770.95219363742,0.9487520774995397,0
4146,CUST04146,26,Male,Tier 2,Auto,320,124122,360605,12,32208.256208035455,0.25948869828100946,0
4147,CUST04147,25,Female,Tier 1,MSME,763,30718,461687,36,15556.059618543864,0.5064151187754367,0
4148,CUST04148,48,Male,Tier 1,Home,782,89877,1517048,72,30453.38115522648,0.33883397482366434,0
4149,CUST04149,61,Male,Tier 1,Personal,801,69219,1656006,36,55797.38668116354,0.806099288940371,0
4150,CUST04150,25,Male,Tier 1,Personal,608,128500,94329,48,2530.6108601629635,0.019693469728894658,0
4151,CUST04151,38,Female,Tier 3,Auto,895,41285,1756981,24,83530.0789932798,2.0232549108218434,0
4152,CUST04152,46,Female,Tier 3,MSME,852,67310,720088,84,13099.814503893238,0.19461914283008822,0
4153,CUST04153,40,Female,Tier 2,Personal,502,139246,604001,72,12124.77961879779,0.08707452723092791,0
4154,CUST04154,61,Female,Tier 1,Personal,715,125545,1177950,84,21429.223226690403,0.17068957924800193,0
4155,CUST04155,47,Male,Tier 2,Personal,441,109873,1645523,12,146973.6314810253,1.3376683214349778,1
4156,CUST04156,32,Male,Tier 2,Personal,406,146527,1092721,24,51949.94792067512,0.3545418108654045,0
4157,CUST04157,27,Male,Tier 3,MSME,828,88179,1333901,72,26776.869008981757,0.30366492032095804,0
4158,CUST04158,23,Male,Tier 2,MSME,836,142185,1066613,84,19403.784603327756,0.13646857687750294,0
4159,CUST04159,30,Female,Tier 3,MSME,875,23867,449568,24,21373.282097444888,0.8955160722941672,1
4160,CUST04160,54,Male,Tier 3,Home,590,40577,1072278,60,24397.619657714575,0.6012672119110475,1
4161,CUST04161,45,Male,Tier 3,MSME,610,106007,569135,36,19176.40737339358,0.18089755745746583,0
4162,CUST04162,55,Male,Tier 1,MSME,684,58314,1449286,84,26365.35779389382,0.4521274101226776,1
4163,CUST04163,36,Female,Tier 1,Home,352,15059,1721446,36,58002.318900258964,3.8516713526966573,1
4164,CUST04164,22,Female,Tier 2,Auto,884,103231,1034445,60,23536.802645232445,0.2280013043100662,0
4165,CUST04165,44,Female,Tier 2,Personal,482,136696,1664611,60,37875.01567321899,0.27707479131224755,0
4166,CUST04166,30,Male,Tier 1,MSME,668,16794,253758,24,12064.117816400232,0.7183588076932376,0
4167,CUST04167,58,Female,Tier 1,Auto,312,141142,866055,36,29180.815602211034,0.20674792480063364,0
4168,CUST04168,42,Male,Tier 2,MSME,858,25721,1116292,12,99704.16033882035,3.876371849415666,0
4169,CUST04169,46,Male,Tier 2,Auto,459,20686,1827537,48,49028.241363203706,2.3701170532342504,0
4170,CUST04170,63,Male,Tier 1,Home,583,110003,593819,72,11920.385079585769,0.10836418170036971,1
4171,CUST04171,59,Female,Tier 2,Personal,864,77722,830585,60,18898.361174436912,0.24315330504151864,0
4172,CUST04172,47,Female,Tier 2,MSME,586,54348,615048,12,54934.411791960156,1.010789942444251,1
4173,CUST04173,49,Male,Tier 2,Auto,307,28533,1102025,12,98429.87076624084,3.4496853035517065,1
4174,CUST04174,58,Male,Tier 1,Personal,371,76422,935168,24,44459.59114639685,0.5817642975373172,1
4175,CUST04175,40,Female,Tier 2,Personal,397,149625,828074,60,18841.228208022858,0.12592299554234157,1
4176,CUST04176,47,Female,Tier 2,Personal,386,133360,1394497,12,124552.67302820765,0.9339582560603453,0
4177,CUST04177,61,Female,Tier 1,Auto,400,23144,1105855,48,29667.32047159955,1.2818579533183352,0
4178,CUST04178,40,Male,Tier 2,Personal,580,122578,55191,12,4929.50976380717,0.04021528956099112,1
4179,CUST04179,64,Male,Tier 1,Home,588,106045,1959052,48,52556.45948567221,0.4956052570670207,1
4180,CUST04180,39,Male,Tier 1,Home,495,105083,819044,84,14900.018429034692,0.14179285354467128,1
4181,CUST04181,40,Female,Tier 2,Personal,690,38830,1366027,48,36647.08373327219,0.9437827384309089,0
4182,CUST04182,55,Female,Tier 1,Auto,749,125581,1758152,48,47166.815560614814,0.3755887877992277,0
4183,CUST04183,22,Female,Tier 1,MSME,667,89285,510117,60,11606.729362100486,0.12999640882679606,0
4184,CUST04184,50,Male,Tier 3,Auto,729,61553,1990108,84,36203.97179610542,0.5881755852047085,1
4185,CUST04185,54,Male,Tier 1,MSME,395,43695,504959,48,13546.785499019707,0.3100305641153383,0
4186,CUST04186,42,Female,Tier 3,Personal,560,29703,1708302,60,38869.120187594184,1.308592404389933,1
4187,CUST04187,23,Male,Tier 2,Auto,811,82918,160283,84,2915.8624614318246,0.035165614962153265,0
4188,CUST04188,26,Female,Tier 1,Personal,420,45128,836927,12,74752.03960960744,1.6564447706436678,1
4189,CUST04189,35,Male,Tier 1,Home,665,68250,119128,84,2167.172209812958,0.03175343897161843,0
4190,CUST04190,47,Female,Tier 2,Auto,631,122777,904200,48,24257.421787142357,0.1975730127559914,0
4191,CUST04191,30,Male,Tier 2,Personal,351,52126,1028866,84,18717.092562801517,0.35907402376552044,0
4192,CUST04192,29,Male,Tier 1,Personal,695,121616,1139392,36,38390.619360934856,0.31567079463997216,1
4193,CUST04193,53,Female,Tier 1,Home,617,61799,1818231,12,162399.43953465016,2.627865168281852,0
4194,CUST04194,52,Female,Tier 2,MSME,576,47907,392347,72,7876.014955432949,0.1644021741172052,1
4195,CUST04195,26,Female,Tier 1,Auto,896,22644,587288,84,10683.921771175816,0.47182131121603144,0
4196,CUST04196,61,Female,Tier 3,Auto,493,49583,187791,84,3416.286989229948,0.06890036886089886,1
4197,CUST04197,56,Female,Tier 2,Home,320,69560,1168557,84,21258.34611495535,0.3056116462759539,0
4198,CUST04198,22,Male,Tier 2,Auto,698,125634,1932949,36,65128.690830811225,0.5184002008278907,1
4199,CUST04199,49,Female,Tier 1,Personal,501,120589,674959,36,22742.03615018995,0.18859129895919155,1
4200,CUST04200,24,Female,Tier 1,Home,765,56988,519528,24,24699.308005732943,0.4334124378067829,0
4201,CUST04201,21,Female,Tier 3,Home,450,38162,613611,60,13961.53590373942,0.36584916680832813,0
4202,CUST04202,39,Male,Tier 1,Auto,458,110373,788185,24,37471.751436878505,0.33950106853015233,1
4203,CUST04203,46,Female,Tier 1,MSME,609,51003,1811256,60,41211.640069789246,0.808023843103136,0
4204,CUST04204,45,Female,Tier 2,Personal,803,66746,716779,24,34076.980053127554,0.5105471496887837,0
4205,CUST04205,30,Female,Tier 1,Auto,325,81923,1303084,12,116387.91290356948,1.4206988623899208,1
4206,CUST04206,35,Male,Tier 2,Personal,365,147055,600691,36,20239.65372280946,0.1376332237789226,1
4207,CUST04207,42,Male,Tier 3,Personal,562,142310,602586,12,53821.33990204032,0.3781978771838966,0
4208,CUST04208,41,Female,Tier 2,MSME,771,62114,273764,60,6228.972288878977,0.10028290383615573,0
4209,CUST04209,42,Male,Tier 3,Personal,466,112687,873797,36,29441.67417862052,0.26126948253676574,1
4210,CUST04210,56,Female,Tier 3,Personal,453,66274,926005,36,31200.768024808385,0.4707844407280138,1
4211,CUST04211,54,Male,Tier 1,MSME,642,34378,489449,60,11136.468848422463,0.32394173158480605,0
4212,CUST04212,50,Female,Tier 1,Personal,712,22548,122771,12,10965.571256407207,0.48632123720095827,1
